restaurant_url,review_filter,scraped_at_utc,Author,Review URL,Description,Rating
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Pankaj Bhargava,https://www.zoma.to/ALlXgo,Like this place...good beer options...good food...must try is fish tikka and nachos...friendly environment and excellent service...Bishwas served us...you rock man...little expensive...but totally worth it...,5.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Shrey Pavagadhi,https://www.zoma.to/oMaGYZ,"Went for the food tasting session to try out there new summer menu and I must say I they have put great effort in the menu. Smoothie were very refreshing,  pineapple tofu saffron and mango lemon mint were my favourite. Coming to food :starters were amazing and what surpised was frittata perfectly cooked. Pizza were decent. The best part was cocktail. There were 4 cocktails .<br/><br/>Must try : <br/>Pan roster mixed mushrooms<br/>Italian frittata<br/>Zucchini aubergine mozzarella basil pizza<br/>Mango lemon mint smoothie<br/>Screwerkane 3g<br/><br/>Service : 4.5/5<br/>Food & drinks :4.5/5<br/>",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Naman Kapoor,https://www.zoma.to/OkRMAP,"One of the finest, tastiest beer in Bangalore, not better than toits though<br/><br/>My recommendation <br/>Wheat beer - flavor of banana & clove<br/>Seasonal beer - flavor of vanilla and strawberry<br/>Stout - Chocolaty dark beer<br/>Just had “Ragi Beer”, tastes yum<br/><br/>Thank you for @thebiereclub for the beer therapy",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Ramsesh Narayan,https://www.zoma.to/mQZqwg,"This is no pocket friendly place, but if you are a beer lover, you wouldn't regret spending here. Amazing place for a beer lover. I personally like the wheat beer. The food is also good. People who love beer must visit this place. ",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Doc Choc,https://www.zoma.to/DrbdKq,"They say the Germans know their beer!!!So they decide to name it in German whilst keeping it simple and called it The Bierre Club. Also, one of the first breweries of the pub capital, located at one of the city's posh locales, Bierre Club is never short on the hottest folk in town. A true retro pub styling exterior with plenty of room on the inside, its just perfect for get togethers and chirpy friends. The closest to crafted German house beer is served by friendly interactive staff. Put on your best shoes and take a walk down Lavelle road to grab this tasty beer.",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Rachael Viola D'cunha,https://www.zoma.to/qGQEQY,I had expected a huge crowd but it turned out to be quite a nice place. One of the best places in Bangalore. Great ambience and it kicks it amazing with the decor. It can be a little expensive but the food is incredible. The service is quite prompt and the stewards are well informed. They do have the best beer in town 🍺 ,4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Ankita Gupta,https://www.zoma.to/nQEqXQ,"When I got bored of Koramangla and Indiranagar, I did some search on Zomato and ended up here on a weekend. I had expected huge crowd like any other breweries in Bangalore, considering its prime location, but it turned out to be a chilled out place to have a good time and conversation.<br/>The crowd is good, the ambience and music goes with the theme of this place. We got the table of our choice and the staff helped to choose among the drinks as well. <br/>We tried their biere cocktails which made me start liking beer! (Yayy)<br/>I tried the normal wheat beer as well which was good.<br/>Coming to the food, we tried the stuffed cheesy mushroom which was really good and the Mac n cheese which was good too.<br/>This place is a must try for beer lovers and if you are looking for a place to chill . I will surely visit again.",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Neha Rao,https://www.zoma.to/DrbYxL,The biere club has an old school ambience which is quite enjoyable. We had a large pizza which was quite delicious and also tried some corn starter. <br/>This could be a choice for a quiet little lunch or dinner. <br/>,3.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Apurva,https://www.zoma.to/prEdxa,This is surely one of the best places in town. Whenever I'm somewhere close to Lavelle road I always end up visiting this place for one last round of drinks. I don't usually like cocktails but I loved a beer base cocktail (LIIB) these guys serve. And of course there pizza are surely a must try. You cannot afford to miss out on a place like this!,4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Ankit Mittal,https://www.zoma.to/mQEDZM,"Located right opposite UB City, The Biere Club is one of the breweries you'd enjoy spending an evening with your mates at. On our visit, we had ordered the veg bites platter, ccbc crispy chilli baby corn and the grilled Mediterranean pizza. The food was very delicious. The bar menu also has a lot of variety to offer and the place is buzzing with great atmosphere and as such, a place you'd definitely want to visit more than just once. ",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Rachit Kulkarni,https://www.zoma.to/nQPYYw,"Their plank pizza's are amazing, I love love love pizza's and Biere Club definitely knows how to make a good one.<br/>Drinks are good too especially beer, good place to come with friends and have a good time..<br/>Recommended..",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Dhruv Singh,https://www.zoma.to/kQXZOY,"This Place is no doubt one of the best brewery's​ in Bangalore .  Ordered Strawberry Vanilla Ale and it was too good , food choices are limited but whatever is there in the menu is Nice  . We ordered Smoked Chicken pizzas , chicken wings , Bacon Sausages &  Fries and everything was yum . ",5.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Abhidyu Tottempudi,https://www.zoma.to/DrMbMb,"Another one from the Bengaluru Timeline!<br/><br/>Biere club located in the posh neighbourhood of Vittal Malya road was a pleasant surprise. <br/><br/>There are still some breweries to be tried in bangalore, but among the ones I visited Biere club tops the charts. <br/><br/>Ragi beer was top notch, though the smell of brewing really irritated us and made us move on to the top floor, but the beer gave us all the right feel.  <br/><br/>Further they had happy hours on that day , made the experience a whole lot better. Another variant Belgian strong ale was tapped on the very same day. <br/><br/>The flavour was more intense and we gulped it in no time. I came to know these people brew small batches everyday and experiment a lot which is a good thing.<br/><br/>We ordered limited food so wouldn't comment much on that. Fish and chips were good enough. <br/><br/>Keep experimenting guys and love your work!<br/><br/>Bon appetit!",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Vaibhav Agarwal,https://www.zoma.to/mQKgOX,The place has nice ambience and has open as well as a/c sitting which was great in the hot weather as most of the place in Bangalore are open. We went on Thursday eve and the place was nearly full but then also the atmosphere was quiet dull. The beers were ok and the food was nice. All in all an average experience.,3.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Indrajit Raha,https://www.zoma.to/aQbmaA,"Blessed with an exquisite location, a destination for craft beer lovers. They serve bar food with interesting presentation. Tasting option is also available. Buzzing with the crowd most of the time, definitely a place to try. Special mention to their music nights.",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Justfood (Keerti Pratap Singh),https://www.zoma.to/oMwrOQ,"I had gone to this place with my friends on a Saturday Evening. <br/>The ambiance and the decor of the place is really nice. It is spread across 3 levels including the ground floor. In the first floor they had a pool table. The upper floors are kind of open so smoking is allowed. We sat at ground floor which was no smoke zone. The crowd here was mature not very happening like MG Road and Indira Nagar.<br/>We first had samples of all the beer. They have some awesome beer in their kitty. Of all the beer I liked wheat beer. Later we also had LIIT, but frankly speaking it was a disappointment. In food we had mixed platter, chicken wings and pizza. I really liked their chicken wings and will surely recommend those. Rest of the items were also good.<br/>A good hang out place for people living in that area.",3.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Rishab Nagaraj,https://www.zoma.to/bRlnMa,"Biere Club is a place on Lavelle Road that has parking. That alone is enough to make me go here again and again!<br/><br/>To be perfectly honest, I've never had a full meal here but that's more to do with my social circle than anything else. Despite that, I have certainly enjoyed the pizzas and nachos on offer.<br/><br/>The place is really lively what with having a foosball and pool table along with some pretty good music and sombre yet pleasing decor. Also being someone who doesn't generally like beer, the beer here is much better than other beers I've had.<br/><br/>All in all, I really enjoy going here though I would like to have an actual meal here 😉",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Aachal Ringania,https://www.zoma.to/DrxwKE,"One of the best breweries in Bangalore, went there months ago but some places stay in your memory<br/>It had a rustic ambience with quite good service with good food",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Neha Nagpal,https://www.zoma.to/waKeNl,"The Biere Club has been around since a few years and I've been here a couple of times. I'm a teetotaler, so what can I be doing at The Biere Club right?<br/>Well, the food tastes great. I've tried their Mediterranean Vegetables Pizza and Sweet Peppers Pizza. I really like their Bombay Vada Pav and Cheesy Garlic Mushrooms.<br/>Do try their Mixed Kebab Platter. The Paneer Tikka and Lamb Sheekh Kebab is my favourite. So yeah, even if you're a teetotaler like me, you can definitely have a nice experience here because the food lives up to your expectations.<br/>The service is quite prompt usually. The stewards are well informed and the ambience is vibrant, buzzing with people all the time.<br/>Spread over 3 levels, this place is usually packed with a youthful crowd. ",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Thejus Nair,https://www.zoma.to/YyLZaG,"No parking ? Really? Everytime I come to this place , there's a problem with parking my two wheeler. And the security guard is always rude, cheeky and annoying as hell. I had parked right below the place and the guard basically told me to get the hell out of there. I had to park like a kilometer away to come to this place. I don't think I'm ever going come here again. ",2.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Pranali Sarkar,https://www.zoma.to/PqLvGX,Good ambience to begin with....There is something about the place that makes you happy when you enter. The brewery has some good flavoured beers with me liking the Ale beer a lot. ,4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Nayana Raju,https://www.zoma.to/XDlvgo,Good ambience n great food ..pizzas r a must try..! Impressed with the variety range of beer they got to offer ..cool place to hangout ..the quality of food is appreciable 😊,4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Priyank Sukanand,https://www.zoma.to/PqGazl,"Worst customer experience ever. Being in the industry for so long I haven't met students or employees choose to treat any guest this way. The irony being that Indian hospitality institutions teach you that the guest is equal to god and the guest is always right. <br/>On the 8th of March 2017 at 3.45pm a friend and me were craving for a cup of coffee and a mug of beer. The kind hostess at the entry told us they don't serve coffee but we can pick one up from CCD across the street, so we did so. On re-entry to the club and soon after taking our seat in the smoking zone (the only functioning floor). We were greeted by the waiter in the most rude and unprofessional manner. He looked at my friend (a woman on women's day) and said ""Madam you are not allowed to drink coffee here, so please get out of the restaurant and finish the coffee"". Now on reacting to this outburst by the waiter I pulled him up on being rude and in return he mocked us by repeating the same sentence in a polite fashion. I asked him to call the manager and he said he was the manager. When I finally created a ruckus is when the manager showed up and insisted that we leave all because of one cup of coffee. <br/>So is this how ""Bañgalore's first Brewery"" decided to celebrate Women's day? By throwing a Woman out because she had a cup of coffee in her hand?<br/>I'm definitely disappointed with the service. And will recommend anyone not to spend a penny at such a space that cannot host a safe space for women.. <br/>We mustn't tolerate such kind of service as it can be a form of harrasment too.",1.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Akshay Rao,https://www.zoma.to/bRkkvY,A very upscale place that is surprisingly easy on the pocket. The beer is a class apart (obviously) and the food is pretty good. The service is also good. Go ahead and have a good time here! 😊😊,4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Prateek,https://www.zoma.to/MBnNvp,Good beer no doubt.. But please check your bills guys before making the payment. They may bulff u😌 thinking ur drunk:-) THE BIERE CLUB please provide proper training to ur staff and manager they made me wait more then 20 mins to rectify the issue.. Upload the bills for reference. Its not about the money its about the service u give to ur customer.. ,1.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Arun Tej,https://www.zoma.to/vZRMBQ,"One of the best breweries I've been to. I made a reservation and I got lucky to get a table there. I'm not from Bangalore but whenever I visit, I make sure to visit the breweries in Bangalore. I liked the food here, lager is my favourite and lager lemonade is my next favourite. I'll make sure to visit the place whenever I'm here in Bangalore.",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Akshar Udupa,https://www.zoma.to/wabyqK,"They say your first is always something you will remember <br/>Since the here club was the first microbrewery is Bangalore and the first one that I have been too. It will stay in my heart forever.<br/>The place still has its charm , old school building and greet wait staff.<br/>We actually entered on a whim since we were in a wait list at another restaurant.<br/>Figured we should kill some time here.<br/>But the chocolate , cinnamon beer was so great we ended up staying for a good 2 hours.<br/>I think they also have the best wheat beer in Bangalore ( brewed of course ) <br/>Their sausage platter was great ( hands down the chorizo was my favourite) <br/>Must try for the beer ! <br/>Music is a little loud ",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Megha Bhansali,https://www.zoma.to/lQMlBZ,"Not really a great fan of beer, however this place is average for people like me.<br/>I had veg spring roll which was really amazing not at all oily and still crispy.<br/>",3.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Mike Dias,https://www.zoma.to/vZBlbQ,"I was a sworn Biere Club fan for the sheer variety and rotating Taps they possessed in their repertoire. The beer still remains decent, but, other places have gone ahead. However, the standards of service at Biere Club have surely plummeted. The servers on the first floor are shooting pool, rather than concentrating on customers. They rudely tap your glass rims to indicate refills (strict No-No) and generally have NO idea whatsoever about the brews. Sad state of my favourite craft beer tap house indeed!",1.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Anshak Singhal,https://www.zoma.to/mQPaKl,"Well after having visited many nearby cafes/pubs, this one was just ok for me. Very quiet for a beer club and looked more like a family place with most of the middle aged people there on a weekend in the evening. May be some other time, experience could have been better. Well I didn't try food so can't say much about that. ",3.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Kunal Pawar,https://www.zoma.to/BDAYge,Service standards have really dropped. I could see the  beer was left on the counter for more than 10 minutes and no one is bothered to serve. No cutlery given along with the food. I have been coming to biere club for last three years and can see the difference everytime I come...,1.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Venkatesh Potluri,https://www.zoma.to/waXGql,"Verdict: a place crafted for a weekend hangout.<br/>This place was a must try for me since the day I heard of it. Been here on a Saturday evening to catch up with a few friends and we were in the first floor seated near the pool table. The first thing that caught my attention was the chocolate cinnamon beer. (Don't remember the exact name) Amused about the ingredients, I ordered a sampler along with a few others. I was pleasantly surprised and ordered for a large mug eventually. We also ordered the lemon ginger Yale, wheat beer and The Golden sangria. The wheat beer crafted to perfection! and the golden sangria is a good start if you're looking to try beer cocktails. We ordered the non-vegetarian platter and the smoked chicken pizza. The seek and chicken kebab were A delight to the palate. The rest of the kebabs and the pizza were just average. Would definitely visit again to try The variety of craft beers and beer cocktails on their menu. If you're visiting Bangalore, this place is a must try.<br/>Ambience: 3.5/5<br/>Beer: 4.5/5<br/>Food: 3.5/5",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Bhoomika Prakash,https://www.zoma.to/rovdRQ,"The beer is one of the best in town. Along with the Wheat beer I ordered Golden Sangria and Wheat mojito cocktails. Alcohol is fab. For food we ordered Nacho veg beans and Mxd Veg Pesto Pizza 🍕 for the vegans. For the boners, Red chilli chicken drumsticks and Chicken breasts. I think if you are Bangalore, you must give this place a try. <br/>Headsup-- try booking a table on 3rd floor to have the best time.",3.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Parvathi,https://www.zoma.to/EGgdmM,"I'm someone who usually does not enjoy beer but I fell in love with their wheat beer.  It's a must try.  It's so smooth.  The non veg platter is great to share.  The mutton pepper fry takes  your taste buds straight to Kerala.  The biere battered prawns are yummy. I just love the ambience, crowd and the food.",5.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Pallavi Singh Chandel,https://www.zoma.to/xdvxpa,The location of this place and ambiance is most amazing.The crowd is always cheerful and you can always try your hand at Snooker at fussball. Tried all the beer in which the Belgium was worth the money.Food is decent but is a good place to chill out .,3.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Saidarshaan SD,https://www.zoma.to/oMQmPp,We were greeted by a very rude waiter who made us get up of our seats and offered it to someone to someone else. Never again are we coming to this shitty place ever again and we'll make sure none of our friends and relatives visit this place. It was 10:15 PM and after a long day at work we decided to go eat here. Had to go back hungry like some beggars,1.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Bitan Banerjee,https://www.zoma.to/oMQmGZ,The Biere Club UB City is another dazzling jewel of the microbreweries of Bangalore. Its a really nice place with a rustic ambience. I had their seasonal beer and ginger lemon ale. Both have a unique flavour and were equally good. Both of these were accompanied by a portion of fries and a dip. The fries were served in a blue miniature bucket. The dip was delicious as well. Overall had a nice experience. Will definitely return to The Biere Club to nibble on their food menu soon. Recommended indeed!!,4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Chandini Meti,https://www.zoma.to/zKzBPl,"One of the very few places that has my love, bacon. With that being said I recommend the crispy squid and bacon. <br/>Ambience: 3<br/>Food: 3<br/>Service: 3<br/>Drink: 3",3.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,The Foodgasmic Moody,https://www.zoma.to/bRawXb,Been here a few times. Love the pizza and of course the beers. Their wheat beer is the best in Bangalore. This place is located on Vittal Mallya Road and right at the corner. Jam packed most of the nights especially on weekends. Love it.,4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Jenisha Patel Ahuja,https://www.zoma.to/zKzLKp,Visited this amazing place for a Saturday night dinner... The place was crowded as hell. We got a place after nearly an hour. The beers are really good. We ordered for two starters.. they were also good to taste,4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,CoLors Of LiFe,https://www.zoma.to/zKzzYl,"Me and friend were extremely hungry when I reached, ordered for a chicken nachos... yeah it was tasty but wasn't served on a clean plate.. had a bucket full of french fried of various types, well I never hate a fry neither these were disappointing but I would surely suggest to bring some more creative spark on the french fries.<br/><br/>The chicken pizza was 2/5.<br/><br/>It's a suitable place for chit chatting and order food after food after food.@<br/><br/>I went on a weekday, so it's was very comforting and relaxing maybe because I usually do my outing after work or during weekends.<br/><br/>Yeah would go again and try out something new, of course fries would be there.",1.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Shirley Mathias,https://www.zoma.to/PqvPdN,"Supposed to go to Sodabottle , the valet guy ticked us off by arrogantly telling us to park some place else! So went to Biere club instead. Awesome decision, the food was yummy the ambience was even better. We started off with Hummus, beer and margaritas. The margarita was tasty, hummus too. We then went on to have the beef skewers, which were tough to chew on. I think they should have been done for a while longer. Then onto Pizza. We got a beer on the house which we thought was a very sweet touch by the waiter. Very jovial guy who gave us all the right suggestions while ordering as well. I thought at some moments while the restaurant was full the servers were very few, but on the upside it was nice to not be interrupted too much.<br/>Will definitely visit again.",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Sriram,https://www.zoma.to/YyPrkk,"Very good place. Beer was really good, especially the strong ones. Ambience is good too. Food we had was decent, but not great. Basically nothing was a stand out. Overall one of the best places to have craft beers. ",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Daniel,https://www.zoma.to/QOxPEX,"Good place! The beers are really delicious, Brewed to perfection! The food was really good as well! The bacon wrapped sausages were the best! No bad comments at all! Cheers 🍻",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Gautam,https://www.zoma.to/lqlLaZ,"Been to this place for having a hangout in the night. The ambience of the restaurant was good. I believe the ambience of ground and first floor are better than top floor. Had Chicken salami pizza, grilled chicken nachos, chettinad style roasted prawns, chicken lollipops. And had club special, lager,wheat, stout in drinks. All were pretty good in taste. The efficiency of the service was good too. Had a nice time.",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Seema,https://www.zoma.to/LGLvDk,"Biere club- located in the prime location of bangalore. Lavelle road! The decor is typical of that of a brewery. Luckily this place doesnt have a strong odour of their beers. Had onion rings, fries and baby corn for starters all were super yum. And service was very fast. Their pizzas are very famous was tol full tl try but looks amazing! Overall a nice place and not so packd during the day. ",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Rohit Kasle,https://www.zoma.to/nzemww,"First microbrewery of Bangalore!!!<br/><br/>6 variants of brews from mild to strong. Stout is the strong one and bitter in test, but my favourite is Wheat. High on price compared to other breweries in town (280rs for a 500ml glass). <br/><br/>Very decent ambience divided in three floors (ground floor is indoor one and other two are smoking one). Nothing special, no theme. One pool table is available. Medium loud music with room for normal conversation. As place is near to UB city, one of the best crowd in town. Visited the place after 10, so didnt get the table and no food orders.<br/><br/>Overall: Not a ideal place for date (no privacy) and not to throw a party (too costly). If you are in that area and want to have brew/beer only, prefer this place. ",3.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Shanu Philip,https://www.zoma.to/EENOpY,"Been there last night with couple of visitors from the US as it was close to their Hotel. The ambience and crowd seemed average for casual drinks and we began our time there with much needed food. As we were planning for drinks,  to our surprise we saw a huge rat walking along the kitchen entrance. <br/>To be frank one wouldn't expect THAT at so called up scale place where people throng to have fun. Precisely the point to chose such a place in the hope of getting quality service. Never Ever again to the Club !! Not to mention the irritating attitude of the servise staff.",1.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Rajiv Bantwal,https://www.zoma.to/kkGvOQ,"Caught up with friends over an Ale and snacks. Awesome Ale, good ambience and efficient service.. had a good time. Try seating on the first floor... its quicker to the loo!☺",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Shwetha Krish,https://www.zoma.to/gdyqNl,"Rustic interiors, amazing ambience and wonderful service. Biere club is a lovely place to just sip awesome beers and enjoy the world pass by. The music is good. The Pizzas are delicious. Well all in all, a wonderful place to be.",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Travelogueofwanderlust,https://www.zoma.to/deqYPk,I went here for a friends birthday . This restaurant probably had the worst onion rings i have had . The oil that they fried it in / something was off about it . White sauce pasta was good . Nachos also werent upto the mark . Potato pops were average . <br/>Besides the average food the worst bit was we could not  play music of our choice / preference as the restaurant has a radio playing music . ,3.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Amol Bhure,https://www.zoma.to/OeXGNQ,Awesome place. With best crowd. And Best service. I just loved the beers. We tried three different beers all are awesome. Then few cocktails. Then their pizzas yummy.. and even veg platters. They need open this all day till 1am but unfortunately on weekdays they close at 11.30. anyways overall experience was very good. Thanks biere club. ,4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Soumajit Reddevil Hazra,https://www.zoma.to/gdmpyy,Its one of the best microbreweries I have visited in Bangalore. The smoking area has pool table  and the ambience is great with a very good crowd even in weekdays. Try out the Craft beer- I tried The IPA. Even the Wheat Ale and Stout is good,4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Kishore Patil,https://www.zoma.to/denlOD,"I visited this place during new year evening. Food and Drinks were unlimited. We tried almost all the dishes and drinks in the menu but i would like to suggest you the good and bad ones down.<br/><br/>Good ones:<br/>Grilled smoked chicken Pizza<br/>Stout and Wheat Beer<br/><br/>Bad ones:<br/>Mojito Cocktail - More than the liquid(vodka, lime juice and soda) the other ingredients like mint sprigs, lemon etc were too much. <br/>Sex on the beach - They had made this drink very strong. Had poured too much of vodka.<br/>Gin - It was completely diluted. I was feeling like i was drinking cold water.<br/><br/>In short i feel that you can definitely visit this place to have beer.<br/>Ambience: 4/5<br/>Service: 3/5 (They were understaffed and service was very poor)<br/>Food and Drinks: 4/5",4.0
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Deepa Aseem,https://www.zoma.to/enZbyE,"Perfect place when you need to hangout with friends but at the same time you need a sober ambience, good food and decent crowd. The staff is amazing and very friendly. The food was good and so were the drinks. ",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Sarvesh Ranjan,https://www.zoma.to/YzazYx,"This place is the exact definition of a high-end restaurant in terms of ambiance. But the quality of service lets it down completely. It was taking more than 15 minutes to bring beers. I went there with my friends on a Friday night, this place was not crowded and that's a welcome sight at a high rated place like this. They also didn't have any good brands of whiskey. In the name of whiskey all they had were Jim Beam and Black Dog and that literally killed the mood. The quality of beers is quite nice, probably on par with Gaurav. Food quality was very good and the Non-veg platter deserves special mention. Hopefully, they'll improve the service quality.",4.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Abhay Manjunath,https://www.zoma.to/mONmla,"A good old place losing its charm. I came here on a Saturday night and was disappointed overall. The place wasn't buzzing, food was lack luster for the price and the service was abysmal. The limited beer menu though proved the saviour as the beer was pretty good. <br/><br/>The waiters repeatedly forgot orders, delayed us and frankly seemed disinterested. <br/><br/>I miss what this place used to be !! ",1.5
https://www.zomato.com/bangalore/the-biere-club-lavelle-road-bangalore,reviews-dining,2026-04-19T15:41:18.274456+00:00,Asviin R,https://www.zoma.to/rbgnxy,Horrible service and the waiter on the 2nd floor was arrogant. The food menu is very limited and the beer is normal. The ambience is good. The crowd was pretty much above 40 on a friday evening.<br/><br/><br/>,2.0
